,permit_number,s_name,s_address,city,z_code,p_fee,c_number,contractor,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,latitude,longitude,neighborhood
3144,PAA192015,PGH PUBLIC SCHOOLS - VARIOUS SCHOOLS O&M,1305 MURIEL ST,PITTSBURGH,15203.0,850,7744,921,"REMOVE PLASTER, VAT, MASTIC, ROOFING, PIPE INSULATION & FITTINGS, DUCT INSULATION & SEAM TAPE, TRANSITE, GLUE DOTS, WINDOW CAULKING, FIRE PROOFING, ACOUSTICAL SPRAY ON CEILING TILE & CEMENT CAP IN VARIOUS LOCATIONS THORUGHOUT VARIOUS SCHOOLS",159,t,2019-01-03,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.4302937979388,-79.9848246379356,South Side Flats
3146,PAA192034,CARNEGIE MELLON UNIVERSITY O&M,5000 FORBES AVE,PITTSBURGH,15213.0,850,1347,901,"REMOVE PITE INS & FITTINGS, FLOOR TILE & MASTIC, TRANSITE, CEILING/WALL PLASTER AND MISCELLANEOUS MATERIALS THROUGHOUT THE CAMPUS",160,t,2019-01-08,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.4442129846549,-79.94339909741,Squirrel Hill North
3148,PAA190038,COUNTY OFFICE BUILDING - OLD HR 1ST & 2ND FLOORS,542 FORBES AVE,PITTSBURGH,15219.0,850,4564,911,REMOVE FLOOR TILE FROM 1ST AND 2ND FLOORS,12395,f,2019-01-10,2019-03-10,2,f,f,2019-02-10,RENOVATION,40.4377527428062,-79.9958806222119,Central Business District
3149,PAA194027,VACANT BAR,7001  HAMILTON AVE,PITTSBURGH,15208.0,850,16612,931,DEMOLISH STRUCTURE AND GRADE LOT - ALL MATERIAL BEING TREATED AS ACM,2000,f,2019-01-07,2020-01-07,2,t,f,2020-01-07,DEMOLITION,40.4557979795589,-79.9019998824035,Homewood South
3150,PAA190036,US COURTHOUSE,700 GRANT ST,PITTSBURGH,15219.0,850,1354,901,REMOVE 1 X 1 CEILING TILE FROM COURTROOMS 9A & 9B,3000,t,2019-01-15,2019-12-31,2,t,f,2019-12-31,RENOVATION,40.4422741604836,-79.9945318961147,Central Business District
3151,PAA190037,UPMC IROQUIS BLDG STOREFRONT #3406,200 LOTHROP ST,PITTSBURGH,15213.0,200,407338,929,REMOVE ASBESTOS PIPE INSULATION ON STEAM LINE IN 1ST FL WALL COAVITY CORNER AND VCT BLACK MASTIC IN STOREFRONT #3406,105,f,2019-01-17,2019-02-01,2,t,f,2019-02-01,RENOVATION,40.4422470230786,-79.9609286975283,West Oakland
3153,PAA194030,VACANT COMMERCIAL BUILDING,8 W NORTH AVE,PITTSBURGH,15212.0,850,7746,921,"REMOVE WINDOW CAULK, FLUE PIPE & FLASHING",1500,f,2019-01-09,2020-01-08,2,t,f,2020-01-08,DEMOLITION,40.4556264754207,-80.0069487652856,Central Northside
3155,PAA194050,FORMER DUFF BUILDING,110  9TH ST,PITTSBURGH,15222.0,200,26877,924,REMOVE INSULATION FROM 1ST FLOOR PIPE CHASES,2,f,2019-01-21,2019-02-25,2,t,f,2019-02-25,DEMOLITION,40.444804527863,-79.9991524068366,Central Business District
3159,PAA180692,FORMER BALLY'S FITNESS CENTER,119  6TH ST,PITTSBURGH,15222.0,850,20477,931,REMOVE PIPE INSULATION THROUGHOUT BUILDING & MIRROR GLUE DOTS FROM BASEMENT,3019,f,2019-01-07,2019-12-17,2,t,f,2019-12-17,RENOVATION,40.4435890927293,-80.0017520460768,Central Business District
3161,DEM190002,2-STORY TOWNHOUSE WITH TWO CAR GARAGE,200  SCHENLEY RD,PITTSBURGH,15217.0,0,,929,TOWNHOUSE HAS SUSTAINED SIGNIFICANT FIRE AND SMOKE DAMAGE AND IS BEYOND RESTORATION,2231,f,2019-01-30,2019-03-01,3,t,f,2019-03-01,DEMOLITION,40.4397910716192,-79.9370104615363,Squirrel Hill North
3162,DEM190003,VACANT RESIDENCE,242 MCKEE PL,PITTSBURGH,15213.0,0,,927,REMOVE PIPE INSULATION AND FLOOR TILE/MASTIC IN BASEMENT,62,f,2019-01-17,2019-02-28,3,t,f,2019-02-28,DEMOLITION,40.4386843135806,-79.9585173940178,Central Oakland
3167,UND190002,CARLOW UNIVERSITY - ST. JOSEPH HALL,3333  5TH AVE,PITTSBURGH,15213.0,0,,903,"REMOVE PIPE INSULATION FROM CENTER LEVEL GYM HALLWAY, MEZZANINI LEVEL NORTH CORNER OF HALLWAY AND ROOM 202",128,t,2019-01-09,2019-01-31,2,t,f,2019-01-31,RENOVATION,40.4392965271551,-79.9634127984317,West Oakland
3169,PAA190053,UPMC MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219.0,200,4389,928,REMOVE FLOOR TILE & MASTIC IN CENTRAL SUPPLY OFFICE AND CENTRAL SUPPLY,570,t,2019-01-10,2019-12-28,2,t,f,2019-12-28,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
3171,UND190003,NOVA PLACE (TOWER 2),100 S COMMONS ST,PITTSBURGH,15212.0,0,,0,REMOVE FIREPROOFING FROM GROUND FLOOR EXTERIOR OVERHANG,8,t,2019-01-23,2019-01-30,2,f,f,2019-01-30,RENOVATION,40.4510114242591,-80.0051923989784,Allegheny Center
3176,PAA190054,OLIVER CITYWIDE ACADEMY - 2351 BRIGHTON ROAD,,PITTSBURGH,15212.0,450,47447,903,"REMOVE MASTIC CONTAMINANT, FLOOR TILE AND WOOD SUBFLOOR FROM ROOMS 132A, 135, 137, 140, 142, 143, 148A, 236, 237, 239, 243, 248, 250, 252, 254, 258 & 148B AND TRANSITE WINDOW PANELS FROM ROOOMS 254 & 256",962,t,2019-01-24,2019-05-31,2,f,t,2019-03-29,RENOVATION,40.4836020796647,-80.048861018958,Brighton Heights
3177,UND190004,FIRST BAPTIST CHURCH,159 N BELLEFIELD AVE,PITTSBURGH,15213.0,0,,941,REMOVE FLOOR TILE FROM RENOVATION ROOM,102,f,2019-01-25,2019-01-25,2,f,f,2019-01-25,RENOVATION,40.4477940025881,-79.9528579275103,North Oakland
3178,UND190005,UPMC PRESBYTERIAN HOSPITAL,200 LOTHROP ST,PITTSBURGH,15213.0,0,,901,REMOVE AIRCEL PIPING IN THE CCU ON THE 10TH FLOOR,1,f,2019-01-11,2019-12-11,2,f,f,2019-12-11,RENOVATION,40.4422470230786,-79.9609286975283,West Oakland
3179,PAA190043,WESTINGHOUSE CHURCHILL CORP CAMPUS - 1333 BEULAH ROAD,,PITTSBURGH,15235.0,850,6581,938,"REMOVE ALL MASTIC, CARPET, FLOORING, LAB TOPS HOODS, DUCT COATING, FLEX DUCT, TSI FITTINGS ON 2ND FLOOR, WET WIPE ENTIRE 2ND FLOOR AREA AND DUCT COATING ON 1ST, 2ND & 3RD FOOR PIPE CHASE",76310,f,2019-01-21,2020-01-21,2,t,f,2020-01-21,RENOVATION,40.4670176308796,-79.889952879404,Lincoln-Lemington-Belmar
3182,PAA190065,ON PNC PLAZA A LEVEL UPS ROOM,225  5TH AVE,PITTSBURGH,15222.0,850,5273,940,REMOVE FLOOR TILE AND MASTIC,1000,t,2019-01-17,2019-12-28,2,t,f,2019-12-28,RENOVATION,40.4411950201614,-80.0011049865767,Central Business District
3185,PAA190062,CMU SHIRLEY APARTMENTS - 133 NORTH DITHRIDGE STREET,,PITTSBURGH,15213.0,450,1375,901,REMOVE FLOOR TILE AND MASTIC FROM BASEMENT LOUNGE,910,t,2019-01-24,2019-03-24,2,t,f,2019-03-24,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
3188,PAA192046,UPMC ANNUAL PERMIT - O&M,,PITTSBURGH,15213.0,850,5271,940,"REMOVE FLOOR TILE/LINOLEUM, FLOOR MASTIC, TSI, ROOFING & FIREPROOFING, IN VARIOUS BUILDINGS",160,t,2019-01-21,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
3189,PAA192047,OMNI WILLIAM PENN HOTEL O&M,530 WILLIAM PENN PL,PITTSBURGH,15219.0,850,4453,905,REMOVE VARIOUS MATERIALS THROUGHOUT THE OMNI HOTEL,160,t,2019-01-18,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.4406048517784,-79.9965890506309,Central Business District
3191,PAA192059,CHAMBER OF COMMERCE BLDG O&M,411  7TH AVE,PITTSBURGH,15219.0,850,12696,940,REMOVE THERMAL SYSTEM AND MISCELLANEOUS MATERIALS THROUGHOUT BUILDING,160,t,2019-01-24,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.4429013742763,-79.9962852848508,Central Business District
3192,PAA190064,DUQUENSE UNIVERSITY - LIBERMAN HALL ROOM 407,600 FORBES AVE,PITTSBURGH,15219.0,450,013623,912,REMOVE VAT & MASTIC FROM ROOM #407 IN LIBERMAN HALL,650,t,2019-01-28,2019-08-28,2,t,f,2019-08-28,RENOVATION,40.437826212702,-79.9936526271794,Bluff
3193,PAA190069,5TH FLOOR,106 ISABELLA ST,PITTSBURGH,15212.0,450,21236,941,REMOVE FLOOR MASTIC FROM FORMER OFFICE,600,t,2019-01-28,2019-02-28,2,t,f,2019-02-28,RENOVATION,40.4480804218996,-80.0023782187931,North Shore
3195,PAA192060,NOVA PLACE TOWER 2 & MAIN CONCOURSE O&M,100 S COMMONS ST,PITTSBURGH,15212.0,850,211,941,"REMOVE FLOOR TILE, FLOOR MASTIC, PIPE LAGGING & FIREPROOFING FROM VARIOUS LOCATIONS THROUGHOUT",160,t,2019-01-22,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.4510114242591,-80.0051923989784,Allegheny Center
3196,PAA192067,DUQUESNE UNIVERSITY O&M,600 FORBES AVE,PITTSBURGH,15219.0,850,00333877,912,"REMOVE FLOOR TILE, MASTIC, CEILING/WALL PLASTER, FIRE PROOFING, THEMAL INSULATION & TRANSITE PANELS FROM VARIOUS LOCATIONS THROUGHOUT THE BUILDINGS",160,t,2019-01-21,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.437826212702,-79.9936526271794,Bluff
3200,PAA190073,UPMC MERCY HOSPITAL - 1400 LOCUST STREET,,PITTSBURGH,15222.0,1850,5293,908,REMOVE FLOOR TILE AND MASTIC FROM THE 8TH & 9TH FLOORS,17600,t,2019-01-30,2019-04-30,2,f,f,2019-03-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
3202,PAA194074,VACANT RESIDENCE,1939  SEDGWICK ST,PITTSBURGH,15212.0,850,16757,931,"REMOVE FLOOR TILE IN KITCHEN AND DINING ROOM, BROWN STAIR TRED IN STAIRWELL TO 2ND FLOOR AND ROOFING MATERIALS AND TAR FROM ROOF",1700,f,2019-01-31,2020-01-31,2,t,f,2020-01-31,DEMOLITION,40.4598959574412,-80.0242752036533,California-Kirkbride
3203,PAA190078,GRAYBAR ELECTRIC PITTSBURGH,900  RIDGE AVE,PITTSBURGH,15212.0,450,21348,941,"REMOVE BOILER INSULATION, BOILER GASKETS & PIPE INSULATION FROM BOILER ROOM",344,t,2019-02-06,2019-02-28,2,t,f,2019-02-28,RENOVATION,40.4504773005174,-80.0164246445069,Allegheny West
3204,PAA190079,UPMC PRESBYTERIAN - DESOTO & O'HARA STREETS,,PITTSBURGH,15232.0,200,5353,940,REOMVE FLOOR TILE FROM 3RD FLOOR STAIRWELL AND FLOOR MASTIC FROM 3RD FLOOR,550,t,2019-02-06,2019-03-04,2,t,t,,RENOVATION,40.4551264334198,-79.9424815327283,Shadyside
3205,PAA194081,VACANT RESIDENCE,63  SEMICIR ST,PITTSBURGH,15214.0,350,8761,926,DEMOLISH STRUCTURE AND GRADE LOT - ALL MATERIAL BEING TREATED AS ACM,2500,f,2019-01-29,2019-02-25,2,f,f,2019-02-25,DEMOLITION,40.4872537188104,-80.0188370905378,Perry North
3207,PAA194080,VACANT RESIDENCE,59  SEMICIR ST,PITTSBURGH,15214.0,350,8762,926,DEMOLISH STRUCTURE AND GRADE LOT - ALL MATERIAL BEING TREATED AS ACM,2500,f,2019-02-06,2019-02-25,2,f,f,2019-02-25,DEMOLITION,40.487071805608,-80.0187460901279,Perry North
3213,UND190010,RESIDENCE,1330  INVERNESS ST,PITTSBURGH,15217.0,0,,927,REMOVE PIPE INSULATION FROM 2ND FLOOR BATHROOM,10,t,2019-01-28,2019-01-29,2,f,f,2019-01-29,RENOVATION,40.4425073654051,-79.9315862050804,Squirrel Hill North
3215,UND190012,353 MYRNA DRIVE,,PITTSBURGH,15214.0,0,,922,REMOVE FLOOR TILE IN BASEMENT UNDER STAIRS AND LINOLEUM IN BASEMENT BATHROOM,40,t,2019-01-28,2019-01-28,2,f,f,2019-01-28,RENOVATION,40.4925711637319,-80.0221214110334,Perry North
3217,PAA190068,UNIVERSITY OF PITTSBURGH - OLD FORD BUILDING,5000  BAUM BLVD,PITTSBURGH,15213.0,850,1376,901,VARIOUS MATERIALS IN VARIOUS LOCATIONS THROUGHOUT BUILDING - SEE ATTACHED LIST,62225,f,2019-01-31,2020-01-31,8,f,f,2020-01-31,RENOVATION,40.4549955696536,-79.9451871566545,Bloomfield
3218,PAA190083,UNIVERSAL FILM BUILDING,1825  BLVD OF THE ALLIES,PITTSBURGH,15219.0,1250,6509,953,"REMOVE FLOOR TILE/MASTIC FROM OFFICE AREA, PIPE INSULATION IN 1ST FLOOR HALL AND BASEMENT, AND DUCT INSULATION IN BASEMENT",3805,f,2019-02-12,2019-04-12,2,t,f,2019-04-12,RENOVATION,40.4361474844996,-79.9804149131846,Bluff
3225,PAA190087,MONTEFIORE HOSPITAL - SUITE 1111,3459 5TH AVE,PITTSBURGH,15213.0,450,5361,940,REMOVE FLOOR TILE AND MASTIC,750,t,2019-02-15,2019-12-30,2,f,f,2019-12-30,RENOVATION,40.4403592216973,-79.9614238732971,West Oakland
3234,DEM190023,5001 CENTRE AVENUE,,PITTSBURGH,15213.0,0,,0,DEMO IN PLACE,10000,f,2019-02-28,2019-04-30,2,f,f,2019-04-30,DEMOLITION,40.438222758373,-79.9722482342226,West Oakland
3240,PAA192075,THE DUQUESNE CLUB O&M,325  6TH AVE,PITTSBURGH,15222.0,850,47459,903,"REMOVE PIPE INSULATION, DUCT INSULATION, & PLASTER AS REQUIRED THROUGHOUT BUILDING",160,t,2019-02-05,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.4421355489082,-79.9984736562728,Central Business District
3242,PAA190086,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE,PITTSBURGH,15224.0,1250,1393,901,REMOVE FLOOR TILE AND MASTIC IN 1ST FLOOR BREAST CANCER CENTER,6561,t,2019-02-13,2019-08-31,2,t,f,2019-08-31,RENOVATION,40.4621317678598,-79.9462630434165,Bloomfield
3243,PAA190095,UOP SCAFIE HALL - 3550 TERRACE STREET,,PITTSBURGH,15213.0,200,395,901,REMOVE GLUE DOTS FROM 2ND FLOOR,18,f,2019-02-14,2019-02-25,2,t,f,2019-02-25,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
3246,UND190016,FAULK CLINIC,3601  5TH AVE,PITTSBURGH,15213.0,0,,940,REMOVE RESIDUAL SHEET FLOORING 3RD FLOOR EAST WING CORRIDOR,110,t,2019-02-12,2019-02-28,2,f,f,2019-02-28,RENOVATION,40.4415187567823,-79.9593275251372,West Oakland
3248,UND190018,2528 SMALLMAN STREET,,PITTSBURGH,15222.0,0,,905,REMOVE WINDOW GLAZING FROM TWO WINDOWS IN ALLEY,2,f,2019-02-14,2019-12-31,2,f,f,2019-12-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
3257,PAA190082,POINT PARK UNIVERSITY - OAKLAND PLAYHOUSE,222  CRAFT AVE,PITTSBURGH,15213.0,1850,47462,903,SEE ATTACHED,32430,f,2019-02-08,2019-05-31,2,t,t,2019-05-31,RENOVATION,40.4363840217693,-79.9625769156163,South Oakland
3258,PAA190092,AHN AGH 3RD FL PHARMACY - 320 E. NORTH AVENUE,,PITTSBURGH,15210.0,450,5303,908,REMOVE BLACK FELT PAPER FROM SOUTH TOWER,551,t,2019-02-15,2019-03-31,2,t,f,2019-03-31,RENOVATION,40.4165098705609,-80.0115480369298,Mount Washington
3264,UND190022,FOUR GATEWAY CENTER,444 LIBERTY AVE,PITTSBURGH,15222.0,0,,940,REMOVE FLOOR TILE & MASTIC FROM 14TH FLOOR UTILITY CLOSETS,140,t,2019-02-02,2019-02-28,2,f,f,2019-02-28,RENOVATION,40.4408772146024,-80.0046972771664,Central Business District
3265,PAA190089,MANOR BUILDING,564  FORBES AVE,PITTSBURGH,15219.0,1850,013659,912,REMOVE VAT & MASTIC FROM 5TH & 6TH FLOORS,18000,t,2019-02-15,2019-12-30,2,t,f,2019-12-30,RENOVATION,40.4376632752626,-79.9950775139938,Central Business District
3267,PAA190097,UPMC MAAGEE HOSPITAL,300 HALKET ST,PITTSBURGH,15213.0,1250,5409 & 5410,940,REMOVE CC FLOOR TILE & FLOOR MASTIC FROM 2800 WING,4200,t,2019-02-20,2019-12-30,2,t,f,2019-12-30,RENOVATION,40.4370860222289,-79.9615430224765,South Oakland
3268,PAA190098,CMU FIFTH NEVILLE APTS - 4705 FIFTH AVENUE,,PITTSBURGH,15213.0,450,1396,901,REMOVE FLOOR TILE & MASTIC FROM APARTMENT 1J,550,t,2019-02-25,2019-06-19,2,t,f,2019-06-19,RENOVATION,40.438222758373,-79.9722482342226,West Oakland
3273,PAA190094,COMMONWEALTH BUILDING - 316 FOURTH AVENUE,,PITTSBURGH,15222.0,1850,4462 & 4464,905,"REMOVE VAT, PIPE & FITTINGS, & CEILING PLASTER FROM ALL FLOORS",227985,t,2019-02-14,2019-12-31,2,t,f,2019-12-31,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
3275,PAA190107,DUQUESNE LIGHT - 2839 NEW BEAVER AVENUE,,PITTSBURGH,15233.0,450,CREDIT CARD,942,REMOVE WIRE COATING FROM CABLE BAY 2ND FLOOR CAFETERIA TO 1ST FLOOR ROOM 101 INTO MECHANICAL ROOM THEN INTO ROOM 117,200,t,2019-02-14,2019-03-11,2,t,f,2019-03-11,RENOVATION,40.4639144343458,-80.0451834228547,Marshall-Shadeland
3278,UND190025,STATION SQUARE - TRENCH - STATION SQUARE DRIVE,,PITTSBURGH,15219.0,0,,940,REMOVE PPE INSULATION,75,f,2019-02-11,2019-02-11,2,f,f,2019-02-11,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
3279,UND190026,GULF TOWER,707  GRANT ST,PITTSBURGH,15219.0,0,,902,REMOVE PIPE INSULATION/FITTINGS FROM 4TH FLOOR WILLIAM PENN & GRANT STREET SIDES,40,t,2019-02-11,2019-02-22,2,f,f,2019-02-22,RENOVATION,40.4425865935344,-79.9952311155013,Central Business District
3280,UND190028,VACANT RESIDENCE,2638 N CHARLES ST,PITTSBURGH,15214.0,0,,902,REMOVE DUCT WRAP FROM BASEMENT,130,t,2019-02-18,2019-03-15,2,f,f,2019-03-15,RENOVATION,40.4688053200735,-80.0147611942532,Perry South
3283,PAA190091,EAST LIBERTY BUS GARAGE,6831  5TH AVE,PITTSBURGH,15206.0,200,5304,908,"REMOVE TRANSITE PIPE IN GARAGE BAYS 6, 7, 8, & 9",250,t,2019-02-15,2019-09-30,2,t,f,2019-09-30,RENOVATION,40.4570052789595,-79.9121688202018,Larimer
3285,PAA190084,OFFICE BUILDING,800  PENN AVE,PITTSBURGH,15222.0,1850,1392,901,"REMOVE WALL PLASTER FROM FLOORS 1-8; FLOOR TILE/MASTIC FRIN 8TH FL, 3RD FL STAIRCASE, 7TH FL PHONE BOOTH, 1ST FL HALL & RESTROOMS; BUILT UP ROOFING & PARAPET WALL MASTIC FROM ROOF; WALL MASTIC FROM ELEVATOR MACHINE ROOM; FIRE DOORS;  & GLUE IN MAIN LOBBY",17735,f,2019-03-04,2019-07-09,8,t,f,2019-12-31,RENOVATION,40.4432986812066,-79.9990960868043,Central Business District
3291,PAA190109,CLACK BUILDING #5,3901 PENN AVE,PITTSBURGH,15224.0,450,4617,911,REMOVE FLOOR TILE/MASTIC FROM 1ST FLOOR FRONT DOOR,406,f,2019-02-22,2019-02-24,2,t,f,2019-02-24,RENOVATION,40.465556298995,-79.9602944506386,Lower Lawrenceville
3292,PAA190110,ONE CHATHAM CENTER,112 WASHINGTON PL,PITTSBURGH,15219.0,1250,4616,911,REMOVE FLOOR TILE AND MASTIC ON 4TH & 5TH FLOORS,4502,f,2019-02-21,2019-03-31,2,t,f,2019-03-31,RENOVATION,40.4393476403357,-79.9929422904147,Central Business District
3298,PAA192116,AHN ALLEGHENY GENERAL HOSPITAL O&M,320 E NORTH AVE,PITTSBURGH,15212.0,850,407384,929,"REMOVE VCT, BLACK MASTIC, FIRE PROOFING & SHEET FLOORING FROM ALL AREAS OF THE HOSPITAL",160,t,2019-02-20,2019-12-31,3,f,f,2019-12-31,RENOVATION,40.457069446526,-80.0036975361617,Central Northside
3303,PAA190129,UOP THAW HALL-ROOM 201,3941  OHARA ST,PITTSBURGH,15213.0,450,4468,905,REMOVE VAT & MASTIC FROM ROOM 201 ON SECOND FLOOR,525,t,2019-02-25,2019-12-31,2,t,f,2019-12-31,RENOVATION,40.4446248448689,-79.9583230198456,North Oakland
3304,PAA190128,UOP COMMUNITY ENGAGEMENT CTR - 626 HOMEWOOD AVE,,PITTSBURGH,15208.0,1550,4469,905,REMOVE VAT/MASTIC FROM FRONT OF BUILDING; MASTIC & WALL ADHESIVE FROM FIRST FLOOR; TILE & MASTIC FROM REAR OF BUILDING; PIPING FROM BASEMENT & ROOF TAR,6750,t,2019-02-27,2020-02-02,2,f,f,2020-02-02,RENOVATION,40.4455161677545,-79.9162488977151,Point Breeze
3305,PAA190123,FORMER FORWARD LANES,5844  FORWARD AVE,PITTSBURGH,15217.0,1550,11562,902,REMOVE VERMICULITE FROM BOWLING ALLEY FLOOR AND GLUE DOTS THROUGHOUT,8000,f,2019-02-27,2019-04-13,2,t,f,2019-03-31,RENOVATION,40.4293397567349,-79.9222127008861,Squirrel Hill South
3306,PAA190120,MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219.0,450,5417,940,"REMOVE FLOOR TILE/CARPET AND MASTIC FROM ROOMS 9005, 9006, AND ADJACENT CORRIDOR",1760,t,2019-03-01,2019-03-30,2,t,f,2019-03-30,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
3308,PAA190132,FORMER MACY'S,400  5TH AVE,PITTSBURGH,15219.0,200,4623,911,REMOVED PIPE INSULATION FROM BASEMENT,150,t,2019-03-01,2019-04-01,2,t,f,2019-04-01,RENOVATION,40.4431923328703,-79.9561377219759,North Oakland
3310,PAA190133,CMU NEWELL-SIMON HALL,5000 FORBES AVE,PITTSBURGH,15213.0,450,1413,901,"REMOVE FLOOR TILE AND MASTIC FROM ROOMS A417, A431, & A432",868,t,2019-03-07,2019-06-19,2,t,f,2019-06-19,RENOVATION,40.4442129846549,-79.94339909741,Squirrel Hill North
3311,PAA190135,CITY COUNTY BUILDING - 4TH FLOOR,414 GRANT ST,PITTSBURGH,15219.0,1250,16951 & 17180,931,"REMOVE FLOOR TILE AND MASTIC FROM ROOMS 406A, 406, 407, 408, 409, 409A, 409B, 409C, & 409D",2310,t,2019-03-07,2020-03-07,2,t,f,2020-03-07,RENOVATION,40.4381146583578,-79.9968595061029,Central Business District
3313,UND190027,CLACK BUILDING #3,3901 PENN AVE,PITTSBURGH,15224.0,0,0,911,REMOVE PIPE INSULATION FROM RECEPTION OFFICE,4,t,2019-02-22,2019-02-24,2,f,f,2019-02-24,RENOVATION,40.465556298995,-79.9602944506386,Lower Lawrenceville
3314,PAA190118,CMU PORTER HALL-207,5000 FORBES AVE,PITTSBURGH,15213.0,850,1399,901,"REMOVE TILE, MASTIC, TRANSITE, AND WINDOW CAULKING FROM LEVEL 2, ROOM 207",1505,t,2019-02-27,,8,t,f,2019-08-27,RENOVATION,40.4442129846549,-79.94339909741,Squirrel Hill North
3316,PAA190134,CMU MOREWOOD GARDENS D-TONER,1060 MOREWOOD AVE,PITTSBURGH,15213.0,1550,1415,901,REMOVE PIPE INSULATION AND FITTINGS FROM 1ST THRU 7TH FLOOR BATHROOMS AND TILE MASTIC FROM 1ST THRU 7TH FLOOR DATA CLOSETS,7900,t,2019-03-11,2019-12-31,2,t,f,2019-12-31,RENOVATION,40.4458441365481,-79.9428165016748,Squirrel Hill North
3319,PAA190138,UPMC MAGEE WOMENS HOSPITAL,300 HALKET ST,PITTSBURGH,15213.0,200,5319,908,REMOVE PIPE INSULATION FROM SHAFT WALL ON 1ST THROUGH 5TH FLOORS,190,t,2019-03-12,2019-06-30,2,t,f,2019-06-30,RENOVATION,40.4370860222289,-79.9615430224765,South Oakland
3324,PAA190033,OFFICES,525  WILLIAM PENN PL,PITTSBURGH,15219.0,0,0,908,REMOVE MASTIC ON SECOND FLOOR BRICK; PIPE INSULATION AND ENCAPSULATE ON 2B,108,t,2019-03-07,2019-04-30,2,f,f,2019-04-30,RENOVATION,40.4402016195189,-79.9977400244851,Central Business District
3325,UND190034,GATEWAY CENTER BUILDING 3,401 LIBERTY AVE,PITTSBURGH,15222.0,0,0,940,REMOVE FLOOR TILE AND MASTIC ON 20TH FLOOR EAST,100,t,2019-02-22,2019-02-22,2,f,f,2019-02-22,RENOVATION,40.4417759287365,-80.0055141958271,Central Business District
3326,UND190035,HALFWAY HOUSE,535 S AIKEN AVE,PITTSBURGH,15232.0,0,0,902,REMOVE TANK INSULATION IN LAUNDRY ROOM,66,t,2019-02-22,2019-03-01,2,f,f,2019-03-01,RENOVATION,40.4548643709249,-79.9376325870607,Shadyside
3328,UND190037,RESIDENTIAL,5703  AYLESBORO AVE,PITTSBURGH,15217.0,0,0,902,REMOVE FLOOR TILE IN GAMEROOM,273,t,2019-03-01,2019-03-08,2,f,f,2019-03-08,RENOVATION,40.4399539858938,-79.9251347877882,Squirrel Hill North
3335,PAA190143,UPMC PRESBYTERIAN HOSPITAL - DESOTO & O'HARA STS,,PITTSBURGH,15232.0,200,5471,940,REMOVE FLOOR TILE FROM 12TH FLOOR CORRIDOR ADJACENT ROOM 1245,165,t,2019-02-18,2019-02-28,2,t,f,2019-02-28,RENOVATION,40.4551264334198,-79.9424815327283,Shadyside
3336,UND190040,4712 W LAWNVIEW AVENUE,,PITTSBURGH,15222.0,0,0,902,"REMOVE FLOOR TILE FROM LAUNDRY ROOM, BATHROOM AND GAME ROOM IN BASEMENT",200,t,2019-03-05,2019-04-26,2,f,f,2019-04-26,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
3357,PAA194142,MUNICIPALITY CONTROLLED RESIDENCE,5248  2ND AVE,PITTSBURGH,15207.0,350,8641,920,DEMOLISH STRUCTURE AND GRADE LOT - ALL MATERIAL BEING TREATED AS ACM,900,f,2019-02-25,2019-02-28,2,f,f,2019-02-28,DEMOLITION,40.404712085801,-79.9428306002516,Hazelwood
3359,PAA190147,DUQUESNE UNIVERSITY FISHER HALL ROOM #402,600 FORBES AVE,PITTSBURGH,15219.0,450,013705,912,REMOVE VAT & MASTIC,400,t,2019-03-14,2019-07-14,2,t,f,2019-07-14,RENOVATION,40.437826212702,-79.9936526271794,Bluff
3364,PAA190155,UNION TRUST BUILDING,501  GRANT ST,PITTSBURGH,15219.0,1250,5327,908,"REMOVE PIPE INSULATION FROM 4TH, 5TH & 6TH FLOORS",2725,t,2019-03-13,2019-06-30,2,t,f,2019-06-30,RENOVATION,40.4399495171312,-79.9970354982139,Central Business District
